BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2017;680000577;680000411;45;14125;870;7;14125;;;0;0;0;;;0;0;0;45;14125;870;7;14125;9;2410;;;13;;0;;0;;;9;2410;;;13;;;;;;;;;;;;;;7510;0;8793;0;0;713
MCO;2017;680000601;680020336;41;14965;1557;17;13593;0;1836;281;34;749;12;4380;732;59;2424;53;21181;2570;110;16766;;0;;;17;14;1837;2;293;;;16;2130;;;17;0;1;0;1;0;0;1;1;0;;;;;16371;730;13354;;501;410
MCO;2017;680000627;680020336;68;25304;3560;356;17762;;;0;0;0;70;27255;5132;266;20170;138;52559;8692;622;37932;5;779;;;688;;0;11;2016;;;16;2795;;;688;0;0;0;0;0;1;0;0;0;;;;;36763;2631;13441;;7877;2267
MCO;2017;680000684;680000973;463;163243;22589;2082;139337;270;93704;12638;974;59658;60;24676;3787;562;13316;793;281623;39014;3618;212311;36;6640;;;47742;34;8392;;0;;;70;15032;;;47742;1;1;1;1;1;1;1;1;1;116;251;63;378;199326;10802;128520;2806;4635;59175
MCO;2017;680000700;680001005;42;15330;1351;165;13932;0;;1;1;0;;;0;0;0;42;15330;1352;166;13932;4;541;;;66;3;1436;;0;;;7;1977;;;66;1;1;0;0;0;0;1;0;1;;;;130;13472;1860;6855;;3703;1526
MCO;2017;680000874;680001179;8;2920;841;1;1684;;;0;0;0;;;0;0;0;8;2920;841;1;1684;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;1072;;0;;;
MCO;2017;680000882;680000643;7;2555;181;2;2742;;;0;0;0;;;0;0;0;7;2555;181;2;2742;7;991;;;14;;0;;0;;;7;991;;;14;0;0;0;0;0;0;0;0;0;;;;;88;;;;;
MCO;2017;680001195;680000643;115;40815;5802;783;37009;59;21535;2575;148;11671;20;7300;926;47;3396;194;69650;9303;978;52076;;0;;;26;37;9083;;202;;;37;9285;;;26;1;0;1;1;0;1;1;1;0;;;;;33721;1671;49080;;3231;6689
MCO;2017;680004546;680020336;434;152774;18500;1249;131542;167;59763;9272;1066;40175;;;0;0;0;601;212537;27772;2315;171717;43;2183;;;68099;31;5953;;0;;;74;8136;;;68099;1;1;1;1;1;0;1;1;1;;;;;151731;;94406;970;;19434
MCO;2017;680004553;680020336;12;3036;532;2;2003;;;0;0;0;;;0;0;0;12;3036;532;2;2003;6;1003;;;21;;0;;0;;;6;1003;;;21;0;0;0;0;0;0;0;0;0;;;;;1253;;9784;;;
MCO;2017;680004579;680000973;25;9125;590;2;9011;;;0;0;0;;;0;0;0;25;9125;590;2;9011;10;1640;;;90;;0;;0;;;10;1640;;;90;1;1;0;0;1;0;0;0;0;;;;;820;;646;;;
MCO;2017;680010824;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;18238;;0;;0;;;;0;;;18238;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;680013778;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;19823;;0;;0;;;;0;;;19823;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;680020088;680020062;59;21535;1800;64;12437;68;24820;1288;60;3908;10;3650;315;13;1218;137;50005;3403;137;17563;0;0;0;0;595;12;3203;2;19;0;0;14;3222;0;0;595;;;;;;;;;;;;;;;;;;;
MCO;2017;690000013;690780036;63;22995;2886;435;19764;;;0;0;0;14;5110;1293;19;4339;77;28105;4179;454;24103;5;1049;2;281;59;;0;5;150;;;10;1199;2;281;59;1;0;1;1;1;1;1;0;1;67;25;29;175;12257;5140;13856;;741;425
MCO;2017;690000021;690780044;22;8030;594;12;5922;;;0;0;0;33;12045;2443;675;7165;55;20075;3037;687;13087;;0;;;6;;0;;0;;;;0;;;6;0;0;0;0;0;0;0;0;0;;;;;6985;2670;5851;;4965;
MCO;2017;690000047;690780069;20;7300;331;4;6537;;;0;0;0;;;0;0;0;20;7300;331;4;6537;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;690000088;690780101;22;8030;176;1;5559;;;0;0;0;;;0;0;0;22;8030;176;1;5559;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;1010;;2493;;;
MCO;2017;690000245;690780432;56;20440;1876;15;17172;;;0;0;0;;;0;0;0;56;20440;1876;15;17172;2;240;;;0;;0;;0;;;2;240;;;0;1;0;0;1;1;0;0;0;0;;;;;1244;;;;;
MCO;2017;690000427;750721334;5;1825;144;2;3052;42;13343;1273;38;7918;;;0;0;0;47;15168;1417;40;10970;5;1309;;;1;;0;;0;;;5;1309;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;690000575;690782222;311;108601;19685;1652;95285;71;27419;3920;97;18038;37;14889;3164;116;12347;419;150909;26769;1865;125670;34;1507;;;7209;13;5845;1;1092;;;48;8444;;;7209;1;1;1;1;1;1;1;1;1;56;124;67;132;70168;7180;73027;680;6843;15711
MCO;2017;690000583;690782230;15;5475;336;6;4513;;;0;0;0;;;0;0;0;15;5475;336;6;4513;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;0;0;0;0;0;;;;;581;;;;;
MCO;2017;690000591;690782248;15;5475;287;3;4121;;;0;0;0;;;0;0;0;15;5475;287;3;4121;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;690000609;690010749;5;1825;144;4;1488;;;0;0;0;;;0;0;0;5;1825;144;4;1488;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;690000617;690031455;15;5475;399;1;5018;;;0;0;0;;;0;0;0;15;5475;399;1;5018;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;690000625;690782271;60;21324;3792;387;21361;;;0;0;0;;;0;0;0;60;21324;3792;387;21361;4;769;;;170;5;535;1;74;;;10;1378;;;170;1;1;1;1;1;1;1;1;1;;;;;20906;2493;15781;1;1453;5905
MCO;2017;690000633;690010749;5;1825;189;1;1740;;;0;0;0;;;0;0;0;5;1825;189;1;1740;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;690000773;690782925;26;9490;911;9;8785;;;0;0;0;;;0;0;0;26;9490;911;9;8785;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;690000880;690783220;189;66615;8675;144;52276;71;24765;3786;68;19980;;;0;0;0;260;91380;12461;212;72256;77;3220;;;87660;9;3990;;0;;;86;7210;;;87660;0;1;0;1;0;1;1;0;0;;;;;96019;;31933;207;;
MCO;2017;690007539;690781810;196;66525;10300;1301;58809;72;23344;5462;328;17214;115;41975;8599;1195;35538;383;131844;24361;2824;111561;39;11306;;;6096;26;4973;14;2200;;;79;18479;;;6096;1;1;1;1;1;1;1;1;1;79;92;92;;120446;9585;67448;484;10395;52189
MCO;2017;690019849;690781810;42;14355;869;52;6624;;;0;0;0;;;0;0;0;42;14355;869;52;6624;12;670;;;1835;;0;;0;;;12;670;;;1835;0;0;0;0;0;1;0;0;0;;;53;;2162;0;719;0;0;2052
MCO;2017;690022108;690000724;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;15499;;0;;0;;;;0;;;15499;;;;;;;;;;;;;;;;;;;
MCO;2017;690022959;690000732;18;6570;371;13;4939;36;13104;2034;40;5684;78;28470;3962;50;19057;132;48144;6367;103;29680;2;0;;;372;29;5686;2;482;;;33;6168;;;372;;;;;;;;;;;;;;;;;;;
MCO;2017;690023239;690000146;9;2727;245;3;1686;117;42705;6743;9;19391;0;0;0;0;0;126;45432;6988;12;21077;0;0;0;0;6;60;11949;0;0;0;0;60;11949;0;0;6;;;;;;;;;;;;;;;;;;;
MCO;2017;690023411;690000252;79;28835;4874;1230;29046;179;65335;10242;108;36661;;;0;0;0;258;94170;15116;1338;65707;;0;;;21190;64;19991;;0;;;64;19991;;;21190;;;;;;;;;;;;;;;;;;;
MCO;2017;690029186;690027099;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;9;2528;;;0;;0;;0;;;9;2528;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;690042080;690000732;;;0;0;0;0;;2;1;1;11;4015;629;22;2587;11;4015;631;23;2588;;0;;;15;11;38;;0;;;11;38;;;15;;;;;;;;;;;;;;444;444;;;;
